IndicatorId,Year,YearRange,Quarter,Month,AgeId,SexId,AreaCode,Count,Value,LowerCI95,UpperCI95,Denominator,Denominator_2,ValueNoteId,CategoryTypeId,CategoryId
92175,2060,1,-1,9,1,4,RHW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RHW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RHW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RHW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJ1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJ1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJ1,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJ1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJ1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJ2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJ2,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJ2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJ2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJ2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJ7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJ7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJ7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJ7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJ7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJR,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJR,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJR,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJR,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJR,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RJZ,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RJZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RJZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RJZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RJZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RK5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RK5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RK5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RK5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RK5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RK9,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RK9,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RK9,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RK9,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RK9,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RKB,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RKB,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RKB,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RKB,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RKB,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RKE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RKE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RKE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RKE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RKE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RL1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RL1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RL1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RL1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RL1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RL4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RL4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RL4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RL4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RL4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RLN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RLN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RLN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RLN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RLN,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RLQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RLQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RLQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RLQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RLQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RLT,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RLT,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RLT,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RLT,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RLT,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RLU,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RLU,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RLU,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RLU,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RLU,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RM1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RM1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RM1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RM1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RM1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RM2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RM2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RM2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RM2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RM2,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RM3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RM3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RM3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RM3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RM3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RMC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RMC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RMC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RMC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RMC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RMP,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RMP,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RMP,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RMP,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RMP,2,2,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RN3,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RN3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RN3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RN3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RN3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RN5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RN5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RN5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RN5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RN5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RN7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RN7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RN7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RN7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RN7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RNA,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RNA,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RNA,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RNA,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RNA,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RNL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RNL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RNL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RNL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RNL,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RNQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RNQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RNQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RNQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RNQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RNS,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RNS,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RNS,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RNS,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RNS,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RNZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RNZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RNZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RNZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RNZ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RP4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RP4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RP4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RP4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RP4,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RP5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RP5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RP5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RP5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RP5,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RP6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RP6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RP6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RP6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RP6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RPA,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RPA,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RPA,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RPA,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RPA,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RPC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RPC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RPC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RPC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RPC,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RPY,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RPY,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RPY,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RPY,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RPY,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RQ3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RQ3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RQ3,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RQ3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RQ3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RQ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RQ6,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RQ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RQ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RQ6,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RQ8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RQ8,2,2,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RQ8,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RQ8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RQ8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RQM,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RQM,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RQM,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RQM,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RQM,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RQQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RQQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RQQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RQQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RQQ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RQW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RQW,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RQW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RQW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RQW,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RQX,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RQX,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RQX,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RQX,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RQX,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RR1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RR1,1,1,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RR1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RR1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RR1,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RR7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RR7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RR7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RR7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RR7,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RR8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RR8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RR8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RR8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RR8,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RRF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RRF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RRF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RRF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RRF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RRJ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RRJ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RRJ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RRJ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RRJ,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RRK,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RRK,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RRK,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RRK,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RRK,2,2,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RRV,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RRV,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RRV,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RRV,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RRV,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RT3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RT3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RT3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RT3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RT3,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RTD,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RTD,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RTD,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RTD,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RTD,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RTE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RTE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RTE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RTE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RTE,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RTF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RTF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RTF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RTF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RTF,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RTG,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RTG,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RTG,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RTG,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RTG,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RTH,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RTH,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RTH,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,11,1,4,RTH,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,12,1,4,RTH,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,8,1,4,RTK,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,9,1,4,RTK,0,0,-1,-1,-1,-1,0,-1,-1
92175,2060,1,-1,10,1,4,RTK,0,0,-1,-1,-1,-1,0,-1,-1
